"ID","ISBN","CATEGORY","TITLE","ARTIST","DATE","DESCRIPTION","PRICE","URL","THUMBAIL"
251,"9784863492523",TENMACOMICS RIN,Trick And Treat,みずきえいむ,"2011-10-28","女の子達のお望みは、甘〜いお菓子とHなイタズラv
ハロウィンで家に突入してきた子供達。その中で妙に懐いてきた子がいた。そんなある日その子から秘密の告白が…。彩り鮮やかなカラーページを含む人気作「とりっくおあとりーと？」を含め、comic RIN誌上で常に高い支持を得てきた、みずきえいむの最新作品集がついに登場。ちょっぴりおマセなコケティッシュガール達は、あなたからの愛を求めている！
収録作品：「とりっくおあとりーと？」「maple syrup」「Dear My Friend」「ぴんくぷりずなー」「DREAMY」「Dinner Time」「whisper」「temptation ・ SIDE;A」「NIGHT MARE」「ニャンコタイム」
みずきえいむ","1000",http://www.akaneshinsha.co.jp/item/1247/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-252-3.jpg
252,"9784863492516",TENMACOMICS RIN,誰にも秘密な恋ゴコロ,きみおたまこ,"2011-10-28","この恋心あなただけに伝えたい…。だから誰にも秘密なのv
繊細な女の子の胸の内を丁寧に紡ぎ合わせた、優しいエピソードの数々。新婚さんのラブラブでハードなH。普段のHと違い兄をリードして責める妹。逆に首輪を付けられ犬のように扱われる妹、などなど今回の単行本では魅力的なシチュエーションで、様々な女の子達が可愛らしさと色気を振り撒いてくれています。少女達が大切に育んだ恋ゴコロはきっとあなたにも幸せを運んでくれるv
収録作品：「調教しますヨ」「Hな事したいです」「みんな一緒ネ・」「ぎゅってして・」「新妻なイモウト」「続・新妻なイモウト」「知りたいお年頃」「新婚さんの事情」「春うらら」「犬妹」「夜祭りお狐」
>きみおたまこ","1000",http://www.akaneshinsha.co.jp/item/1246/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-251-6.jpg
253,"9784863492509",TENMA COMICS,放課後奴隷倶楽部　2時限目,まぐろ帝國,"2011-10-28","放課後は秘密の時間ｖ
校内で繰り広げられる秘密のクラブ活動、それが「放課後奴隷倶楽部」輪姦、言葉責め、羞恥プレイ、色々な凌辱を欲望のおもむくままに精液を浴びる……美少女達が自らの願望を満足させるため、 男子生徒に嬲りモノにされるM奴隷三昧……「この体験クセになりそうｖ」
収録作品：放課後奴隷倶楽部「新入部員編 前編」「新入部員編 後編」「津田沼聡美編」「ナスティ・ペア 文化祭編」「増山チハル 井戸川タエ」「放課後公衆便所編」「桜井朋子バレンタイン編」「高橋ひろみtake2」「WHITE ROOM」
>まぐろ帝國","1000",http://www.akaneshinsha.co.jp/item/1245/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-250-9.jpg
254,"9784863492707",TENMA COMICS,ふたスキ！,じんじん,"2011-11-24","ふたなりJKは射精に夢中ｖ
知らなきゃモグリの神ふたなり絵師が満を持して放つ初単行本!!寝ても覚めても射精のことしか頭にないふたなり娘達が恥も外聞もなく白濁液をまきちらす姿をご覧下さい♪着衣エロ多めなので制服フェチにもオススメ♪ふたなり女教師とか今どきハヤリのオトコの娘もいるよ!!
収録作品：「エロ撮りハピネス」「スキモノドウシ」「アブナイ好奇心」「素直にならくちゃ」「春風に誘われて」「レッツ援ジョイLOVE交際」「コイビト宣言」「わくわくエスケープ」「みるきぃバースデー」「トキメキの新生活」「Pドールズ」「汁友」「先生のオネガイ」
>じんじん","1000",http://www.akaneshinsha.co.jp/item/7764/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/06/978-4-86349-270-7.jpg
255,"9784863492578",TENMACOMICS LO,布のむこうがわ,ガビョ布,"2011-11-25","まりちゃんはぱんつを愛する心優しい少女。そんなまりちゃんの大切なぱんつが死にそうだ！最後の力で繁殖させるために精液を出さなければ！！（「隣のまりちゃん」より）
ぷに界の鬼才・ガビョ布が贈る本作はカワイイとエロいを繊細に織り交ぜつつ不条理ギャグ的側面も垣間見せる意欲作。丸っこいものはカワイイと思うのが人間の本能。カワイイものがエロければ、それすなわち至高！メガネ地味っ子、吸血鬼少女、疑似TS的人格入れ替わりモノ、催眠モノなど性癖も手広くカバー♪布の向こう側にあるという桃源郷をキミの目で確かめろ！！
収録作品：「隣のまりちゃん」「急いで口で吸え」「女児が部屋に来るだけで勝ち組だが、更に…」「日本野ちんこの会」「頭のいい人は意外と頭が悪い」「ゆとりある人生」「何が大事」「さあ、力を抜いて(読んでください)」「タニムラさん登る」「ベリー素敵なおちんちんの効能」「よかれと思ってしたこと(本当)」
>ガビョ布","952",http://www.akaneshinsha.co.jp/item/1250/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-257-8.jpg
256,"9784863492561",TENMACOMICS LO,しゅがー☆すぽっと,前島龍,"2011-11-25","えろいｖかわいい♪ちっちゃい！！
メガネをかけたJS彼女に超興奮！！お風呂でローション♪JS擬似ソープ攻撃！！出会い系で来たのは激エロJS！！夜のテントでJS×3と乱交！！などなど。
ロリ漫画好きなら押さえて当然！！明るいロリエロ率高めなのでロリ漫画ビギナーにもオススメ♪マスクフェラとかレインコート露出とか生クリーム女体デコとか変化球プレイも取り揃えて宝石箱のような一冊になりましたｖ前作から1年、飛躍的に成長した作者が贈る2nd単行本！！
収録作品：「神様が見てる」「キャンプイン！」「泡女児」「サクラ・さくら」「エナジードリンク」「食欲の秋」「ふたりの罰ゲーム」「ためして花粉症対策！」「ホットチョコレート」「めがね！！」「こんな事は…」「しゅがー☆すぽっと」
>前島龍","1000",http://www.akaneshinsha.co.jp/item/1249/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-256-1.jpg
257,"9784863492585",TENMACOMICS RIN,お兄ちゃんとにゃん♡にゃん♡にゃん♡,無有利安,"2011-11-25","ロリでプニでちゅっちゅっしたくなるv
モチモチアーティスト無有利安が描くプニロリ作品集最新刊。
カラーページ付きで収録の「もちもち☆パンダちゃん」のヒロインであるカオリちゃんは、ちっちゃくて独特な間の喋り方もカワイイ、とってもキュートなパンダ好きの女の子。こんな愛くるしい少女がHな事しちゃうんですよ！ どうですか、みなさん？ そんなシーンを見たくはないですか？　でも、それを見れちゃうのがプニロリ王国とも言うべきこの本なのです！
現代版おとぎ話とも感じられるあたたかい雰囲気と、とびきりかわいい少女達。それにプラス、激しく濃厚なエロも加えられた作品が、この本には多数収録されています。ぜひ多くの方にお読みいただきたい、オススメの１冊です。
収録作品：「もちもち☆パンダちゃん」「よっちゃんは僕のお姫様」「カナちゃんの奇妙な愛情」「かわいい妹にナニすんのさ！？」「曖昧☆お兄ちゃんダーリン」「天野さんはオンナノコ」「ちょっと待ってよスモモちゃん」「ぼくのおもちゃ」「なもとぼく」「マリちゃんの素敵なおみみ」「サンタクロースによろしく」「うそつきアヤちゃん」
無有利安","1000",http://www.akaneshinsha.co.jp/item/8754/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/08/978-4-86349-258-5.jpg
258,"9784863492608",TENMA COMICS,牝性（メスサガ）,LINDA,"2011-11-28","年末のクソ忙しい時期に寝る時間を削って、単行本収録原稿・カラー６４Ｐを含む漫画１９本の９８％を描き直し＆新規ページを描き足しました。官能絵師ＬＩＮＤＡの鬼気迫る執念の傑作集「牝性(メスサガ)」
少年時代の憧れの家庭教師が父の性奴隷！　大人になった少年がとった行動は…<ＳＡＲＡ>　仕事場のマドンナと結婚。幸せの夫婦生活の裏で妻が同僚達と…<もしも新婚の妻がヤリマンだったら>　忙しすぎてセックスレスの夫に不満な妻がとった手段は同意の上の輪姦？<リンカンの果実>　夫に内緒でこしらえた借金を返済するために、夫に黙ってＡＶ出演。のはずが本音が…<ペルソナ>　憧れの女教師の不倫現場をおさえ、関係を結び親密な間柄になるが…。バレて他の生徒に囲まれ…<女教師明日香>　などなどネトラレ中心にセレクトしてみました。ネトラレの決定版、買って確かめてください。ＬＩＮＤＡの本気度がどれほどのものかわかります！！
収録作品：カラー作品…「ＳＡＲＡ」「もしも新婚の妻がヤリマンだったら(プロローグ)」「となりのＨなお姉さん」「クリスマスサプライズ！！」「今夜だけは許して…」「人妻の午後」「ペルソナ」
カラー＋モノクロ作品…「メモリーズ前編」「女教師明日香第１話」
モノクロ作品…「もしも新婚の妻がヤリマンだったら(本編)」「リンカンの果実」「メモリーズ後編」「女教師明日香第２話—第３話」
>LINDA","1048",http://www.akaneshinsha.co.jp/item/1252/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-260-8.jpg
259,"9784863492592",TENMA COMICS,よりどりEcstasy！！,灯ひでかず,"2011-11-28","絶頂（イク）ぜ！100万回!!
気持ちよくなるためなら別に普通のセックスにこだわらなくてもいいよね？女装とか３Pとか科学の力とか神の奇跡とかぬるぬる媚薬たっぷり触手とか禁断の兄妹愛とか、あらゆるものを駆使して更なる快楽を追求してみました!!
収録作品：「Go 淫夢 my way 」「からクリトリス」「からクリトリス２」「３分間触ッキング」「触手の子女の子」「神様へるぷ！」「あれからずっとこれからもっと」「震ハウス!!」「彼女の彼女」「シスターチュートリアル」
>灯ひでかず","1000",http://www.akaneshinsha.co.jp/item/1251/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-259-2.jpg
260,"9784863492615",TENMACOMICS RIN,狐のマヨヒガ,乙,"2011-11-28","人間づきあいに疲れたら…おいでよ、モノノケの里
不思議少女成年漫画の急先鋒・乙(もろは)の最新作は、青年と人外達との交流を描いたまったりほんわかH・な表題作を含めた全10篇。きみもキツネ少女なずなに癒されてみない？
収録作品：「狐のマヨヒガ／一」「狐のマヨヒガ／ニ」「狐のマヨヒガ／三」「クリスマスのおくりもの」「ラケシスの娘」「恋までのきょり」「あんず姫」「そのコタツは永遠に」「おしいれのおもちゃ箱」「いわくつきアパート」
乙","1000",http://www.akaneshinsha.co.jp/item/9057/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/08/978-4-86349-261-5.jpg
261,"9784863492646",TENMACOMICS RIN,濃いの注入！！,左橋レンヤ,"2011-12-16","恋人とＳＥＸを楽しんでたところを、彼女の親友(女の子)に見られてしまった…。親友さんはエロいことに興味津々のご様子。恋人は信じられない提案をした。「私の彼としてみる？」それからというもの、毎日２人の少女にＨのお世話をすることに！彼女公認とはいえ、体が持ちそうにないよ…。(「親友の心得」より)
左橋レンヤの２ndコミックス！強気系の少女が、エッチでは男の子に主導権を握られてトロトロになっちゃう作品がわりと多めです。1stコミックスと同じく基本は「いちゃＬＯＶＥ」メインですので、安心してお求め下さい。
収録作品：「親友の心得　その1〜３」「お散歩風紀委員」「双子姉妹の休日プラン」「お招きher room」「夜桜の下で」「ホッともっと」「ナースにお任せ」「連れの方よろしく」
>左橋レンヤ","1000",http://www.akaneshinsha.co.jp/item/1254/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-264-6.jpg
262,"9784863492653",TENMA COMICS,せめハメっ！,神楽雄隆丸,"2011-12-21","歳上を攻めてこそ、オトコの本懐。これに勝るものなし！！
Ｓ気質たっぷりのいとこのおねーさんに責められる<なる姉が結婚しない理由>、隣の人妻にねっとり責められる<ご近所コミュニケーション>、頼りない部下を肉体レッスンで鍛える女上司<女王様と下僕のレクチャー>、欲求不満の看護師に患者が弄ばれる<淫内看護とガマン汁>などなど、年上女性(おねーさん)に弄られ責められるお話を中心に８作品をセレクト！漫画家デビュー１９年。エロ漫画道を突き進む、神楽雄隆丸の渾身の力作を集めた傑作集です！
収録作品：「なる姉が結婚しない理由」「ご近所コミュニケーション」「ブラコンすりすり」「女王様と下僕のレクチャー」「露出営業24時」「３つの願い」「淫内看護とガマン汁」「職カツ性活」
>神楽雄隆丸","952",http://www.akaneshinsha.co.jp/item/1255/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-265-3.jpg
263,"9784863492691",TENMACOMICS LO,飼いね子,町田ひらく,"2011-12-22","「成年よ　少女を抱け！」
たとえようもなく、切実に、少女にすがりたくなったらこの本を読めばよい。少女は華奢なその手であなたを優しく抱きしめてくれる。町田ひらくの描く少女達の小さくて可愛いお尻や乳房は、この上なく残酷な現実に対する「物語上の」許しなのだから。
真昼間からホテルで親父とイチャつく娘(｢magicmiror HOTEL｣)、朝も早くから父親から猛烈に求められる娘(｢MONKEY PARENTS｣)、学校帰りに父親から即ハメされる娘(｢漫画で見る未来の三丁目｣)など、様々な運命の少女達をシニカルに描き続ける孤高の作家・町田ひらく待望の短編集。
収録作品：「magicmirror HOTEL」「三文病棟」「MONKEY PARENT」「大泉モンスター」「タマの緒よ」「The case of glasscase」「漫画で見る未来の三丁目」「蜜葬」「鴇を狩る鴉 前編」「鴇を狩る鴉 後編」「無題」「捨てね子（描き下ろし）」
>町田ひらく","1000",http://www.akaneshinsha.co.jp/item/1258/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-269-1.jpg
264,"9784863492677",TENMA COMICS,愛され性悪ラブビッチ,甘竹朱郎,"2011-12-22","仕草が艶っぽい、表情がかわいい、なんかいじめたくなる、とにかくエロい。
そんな魅力的な女性たちを描いた、甘竹朱郎の初単行本です。
大人気「ねい子シリーズ」＆濃厚エロ短編６本、そして描き下ろしマンガ計12ページ（うちカラー２ページｖ）を収録!!
収録作品：「愛され性悪ラブビッチｖ」「デレデレとろとろラブチュッチュ」「デレていいのはあなただけ」「悪い虫」「ダウト!!」「俺の姉ちゃんはかわいい」「ぼくのすきなせんせい。」「熟れて堕ち蜜」「あたまわるいこ」
>甘竹朱郎","1000",http://www.akaneshinsha.co.jp/item/1257/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-267-7.jpg
265,"9784863492684",TENMA COMICS,奈美SOS！淫魔ハンターズ,ちゃたろー,"2011-12-22","『奈美SOS!』シリーズ前作『直子ブラックバード』から5年。大人の事情があるんだかないんだか、単行本制作からすっかり遠のいてしまった、元祖巨乳作家ちゃたろー。満を持して、今ここに再び…勃ち上がるッッッ!!
戦いの経験を積んだ『淫魔ハンター』に必ず起こるという一種の副作用現象『さかり』。まさに動物でいう「さかり」と同じ状態になった景子は、押し寄せる快感の連鎖に苦しめられていた。そんな中、特殊な能力を持つ淫魔たちが続々と上陸。奈美たち淫魔ハンターを襲い始める。 リーダーである景子を欠き、対抗する術もなく次々と淫魔の手に落ちていくハンターたち…8人となった新生淫魔ハンターズ、絶体絶命の危機………!!
新ハンター、ハク、めい、はるか登場!! ほぼ全ページを雑誌掲載時より加筆、修正して完全収録! 人気シリーズ作『奈美!SOS』待望の続編、堂々完成!!!
収録作品：「奈美SOS！淫魔ハンターズ」
>ちゃたろー","952",http://www.akaneshinsha.co.jp/item/6318/,http://www.akaneshinsha.co.jp/wp-content/uploads/2015/11/978-4-86349-268-4.jpg
266,"9784863492721",TENMACOMICS RIN,純愛トリコロール,なるさわ景,"2012-2-23","テニス部の双子姉妹。マネージャーの俺をいつも小突いてくる乱暴者の姉。それを優しくなだめる、おっとりした妹。姉の方がちょっと気になるんだけども、妹も俺にいろいろと尽くしてくれて…。いっそのこと、２人とも好きってのはダメかな…？　(「純愛トリコロール」より)
美人揃いの生徒会で、犬扱いされてこき使われてる僕…。でも会長は、２人きりになると途端に可愛がってくれるんだ…飼い犬のように。厳しく接してくる副会長。おどおどしてる会計さん。みんなとも仲良くなれるといいのになぁ。(「生徒会のペット」より)
執拗、濃厚、強烈な中出し種付け描写で人気の「断面マジシャン」なるさわ景が、初めて挑む、夢のハーレム連作！
収録作品：「純愛トリコロール　１〜４」「カレカノ募集中」「生徒会のペット　１〜４」「優等生の秘密」「コスフェス」
>なるさわ景","1000",http://www.akaneshinsha.co.jp/item/1259/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-272-1.jpg
267,"9784863492745",TENMA COMICS,じゃじゃウマ・おっぱい,夢色ぐらさん,"2012-2-24","溢れ出た激情!! 暴れ馬ならぬ暴れエロ漫画家、夢色ぐらさんが放つ渾身の初単行本!!!
挿入、フェラetc…濃密な描写で際立つエロスは一見の価値あり! バーテンvs童貞6人、ガチバトル!! ぶっかけ乱交筆おろし♪ オスの視線が強すぎて…強制フェラでチャイナ服美少女が超発情!! チ○コを弄ばれる快感…爆乳助教授のSEXカウンセリング♪ etc…厳選した全7作品を加筆修正して収録!
収録作品：「バーテンドレスと童貞（前編）」「バーテンドレスと童貞（後編）」「昇天しちゃいな」「身体で払って」「治療しましょう」「魅惑のハーブティー」「アフター・ミーティング」
>夢色ぐらさん","1000",http://www.akaneshinsha.co.jp/item/1261/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-274-5.jpg
268,"9784863492738",TENMA COMICS,Powerプレイ！,大和川,"2012-2-24","エロくって面白くって何度読んでもヌケる!!　これぞ大和川流スーパー・エロチック・ファンタジー!!
かつて世界中の美女を犯しまくり、壮大なるハーレムを築き上げた淫魔王シャダール。
その魂が転生した先は、なんと30歳童貞で、エロゲーとオナニーに明け暮れる超ヘタレ青年であった…。
空から降ってきた褐色肌の使い魔サラから毎日チ○コをしごかれ、淫魔力の覚醒を急かされる主人公だったが、しかし彼には淫魔王になりたくないワケがあった…。
そんなこととはつゆ知らず、淫魔王の精液をすべて吸い尽くしてしまおうと、コワモテ女勇者が続々と襲来！
ツンデレ姫騎士、男嫌いの無口系ニンジャ、天真爛漫な女魔術士などなど、全員ピチピチの肌をエロい防具から覗かせて大乱交を展開します!!　さあアナタは、どの子に精液を吸われたい？
234ページの大ボリュームでお届けする単行本第５弾！！
収録作品：「Powerプレイ！　♯０〜♯8」+おまけカラー
>大和川","1048",http://www.akaneshinsha.co.jp/item/1260/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-273-8.jpg
269,"9784863492769",TENMACOMICS LO,ろりはれっちゅ,姫野蜜柑,"2012-2-24","ディスイズちょっとアホ＆エロかわロリマンガベリーマッチ!!
個性派揃いのLO作家陣においてもひときわ編集部のコントロールを寄せ付けない不思議作家・姫野蜜柑が放つ2nd単行本♪前作「ろりるれろ」から技術・作劇ともに進化を遂げた姫野蜜柑第二形態に刮目してぱんつおろせ!!
収録作品：「しってるし」「ずっと一緒」「おなになに」「小さな看護婦さん」「お世話になります」「妹HDDくらっしゅ」「あねのこ！」「ちょこちゅ～」「ぷれいぼーる」「ハンコーキ！」（初出順）
姫野蜜柑","952",http://www.akaneshinsha.co.jp/item/7528/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/05/978-4-86349-276-9.jpg
270,"9784863492752",TENMACOMICS LO,ちっちゃいがいっぱい！,せいほうけい,"2012-2-24","「男は少し頭オカシイくらいがちょうどいい。」
少し頭のオカシイＬＯ漫画家代表、せいほうけい先生の初単行本は、妹と日常的にせっくしゅしたり、こどもを寝かしつけるためにアナルセックスしてあげたり、妹におとなのあそびと称していたずらしたり、娘をちんぽ奴隷にしたり、好奇心旺盛なＪＳにちんこ土下座したり、妹にロリコンを治す手伝いをしてもらったり、姪っ子にちょっと早い性教育（本番あり）を実践したり。…ごめん。少しじゃなかった。でも、だからこそ、いい。リアルじゃＮＧな夢のような世界がここにある。
収録作品：「パパおはよう！」「兄妹の意思疎通」「田中さんはいいひとです」「イケナイこと」「五歳児にもついてるんだよな」「青い愛」「いたいのとんでけー！」「小学生は小学生」「幼女の引力」「良き保育士」「ロリコンを治すひとつの方法」
せいほうけい","1000",http://www.akaneshinsha.co.jp/item/7876/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/06/978-4-86349-275-2.jpg
271,"9784863492790",TENMACOMICS RIN,発情ＫＩＤＳ,たまちゆき,"2012-3-9","私のランドセル、男の子に精液かけられちゃった…。兄妹が多くて家ではオナニーできないから、放課後の教室でしてたんだって。それを私が目撃しちゃったの。そして私に何かのスイッチが入っちゃったの。…男の子のおチ○チン、見たい。見たい！　見たい!!
桃色な好奇心でいっぱいになった女の子と、彼女の周りで繰り広げられるインモラルな連鎖…『発情KIDS』、親友の妹(無表情＆メガネっ娘)と秘密の仲になる『Cool Bomb』、優等生美少女と愛し合うのは、大胆にも電車内…『いつもの場所で』、以上の３シリーズを掲載。つるぺたキュートなキャラの火照り具合が絶妙、充実の作品集。
収録作品：「発情スイッチ」「発情シスター」「発情ルーム」「発情ブラッド」「発情レッスン」「Cool Bomb」「Cool Bomb２」「いつもの車輌で」「いつもの座席で」「いつもの屋上で」
たまちゆき","1000",http://www.akaneshinsha.co.jp/item/8800/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/08/978-4-86349-279-0.jpg
272,"9784863492837",TENMACOMICS LO,ほわいと　でるたぞーん,茶倉和彦,"2012-3-23","「普通の少女が一番エロい。」
本能的にそう思えてしまう本格派ロリコン向け漫画。
前作「りるがー☆きっす」から3年の歳月を経て放つ最新単行本!!LO推奨的正統派ロリータの描写に定評のある作者が贈る「普通だけどちゃんと可愛くてしっかりエロい」少女達をお楽しみあれ♪
収録作品：「エキセントリック・スリー」「エキセントリック・スリー その2」「ぽっかぽかるるなちゃん」「大発見発表会!!」「ぺったんぺったん」「おさななじみの微妙な関係」「いちばんのなかよし」「おそうじ。」「泣き虫由香の華麗なる変身」「ふたりの法則」「けものみち」
>茶倉和彦","1000",http://www.akaneshinsha.co.jp/item/1264/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-283-7.jpg
273,"9784863492820",TENMA COMICS,先生といっしょ,シャチカマボコ,"2012-3-23","先生の性処理は係の生徒の役目！？淫乱短髪元気っ娘＆ウブな控えめ巨乳娘とエッチできちゃう夢のような学校生活！
表題作「先生といっしょ」シリーズ他、ちっちゃい子から女子校生までどんとこいの天魔生え抜きシャチカマボコの3rd作品集。不思議なユルさとパワーアップしたエロさが絶妙なバランスの一冊に仕上がっております。
収録作品：「先生といっしょ EX」「先生といっしょ vol.1」「先生といっしょ vol.2」「先生といっしょ vol.3」「低周波少女」「だすとせっくす」「るかぱん」「アネコミ」「マネコン」「ちゅーにんぐ」「わたしのだんなさま」
>シャチカマボコ","1000",http://www.akaneshinsha.co.jp/item/1263/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-282-0.jpg
274,"9784863492813",TENMA COMICS,エッチなんてシたことない！,のぶきちひろ,"2012-3-23","「初めてだから…優しくしてね…」
JC、JK好き大歓喜!! 学生×処女×巨乳…エロすぎて逝きそう♪
盗撮大好きな名門女子校お嬢様、「お兄チン」大好きなツンデレ妹、健気で可愛いTバックJCアイドル…などなど、読めば読むほど味がでる「学生、処女、巨乳」にこだわった作品が目白押し♪コミックシグマきってのJC・JKマイスター、のぶきちひろが贈る最新作品集、とくとご覧あれ!!!!!
収録作品：「エッチなんてシたことない！」「妹なんて可愛くないっ!?」「撮ってるワタシが盗られるなんて！」「もれちゃうなんて言えないよぉ…」「男の子なんて愛せない！」「主役なんてできませんっ！」「Tバックなんてもういらない！」「セックスなんてしてないっ！」「エロい子なんて言わないで…」「フィギュアになんてなれないよぅ☆」「オッパイなんて大キライ！」「オトナになんてなりたくないッ」
>のぶきちひろ","1000",http://www.akaneshinsha.co.jp/item/1262/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-281-3.jpg
275,"9784863492851",TENMACOMICS RIN,うさみこさんと,河上 康,"2012-4-13","うさ耳つけた巫女さん服の女の子。その名もずばり「うさみこさん」。
エッチで可愛い彼女と、山の神社で二人きり…とびきり甘くて、死ぬほどハッピーな同居生活！おどおどメガネ委員長がメイド姿で巨乳ご奉仕…『メイドdeいいんちょー？』ボーイッシュな日焼け少女が、体をいじると途端に「女の子」な反応を見せる『夏とアイスと日焼け跡』…ちっちゃいくせにお肉みっちりの誘惑ボディ少女と、もうひたすらイチャイチャラブラブ。見るもの全てを幸せな気持ちにする河上康、待望・充実の初コミックス！
収録作品;「うさみこさん」「うさみこさんとこたつ」「うさジャージさん」「夏とアイスと日焼け跡」「メイドdeいいんちょー？」「ひざの上のピアニスト」「エルフ耳のいる性活」「Miho’s Style」「ベイビーLOVER」「屋上らんちたいむ」「先輩のおねがい」
>河上 康","1000",http://www.akaneshinsha.co.jp/item/1265/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-285-1.jpg
276,"9784863492899",TENMACOMICS RIN,超ラブラブいもうと,ホーミング,"2012-4-27","せいのはけぐちにしちゃうんですか？
いろんな妹がよりどりみどり！みんなお兄ちゃんのこと大好きだから、即ハメOK ｖ エロ淫語はきまくり！！気持ちいいこといっぱいしよｖ前回好評のデリバリーシリーズも新キャラクターを迎えてさらに超満足っ！
軽妙なストーリー展開からは想像できない、力のあるエロ描写は今回も健在です。
収録作品：「いもうとおっぱい」「妹をフったら、ヤケ酒飲み始めた」「妹ぱんつを味わう最高の方法」「コス妹」「修学旅行から帰ってきた妹」「妹の妄想かなえます！」「超満足デリバリー-となりの沙希ちゃん-」「超満足デリバリー-メイドご奉仕コース-」「超満足プライベート」「超満足デリバリー-ツンデレコース-」「寝込みを襲わないでください」「ぼくのグランマ」「私がお姉さんなんだからリードしなくちゃ」
>ホーミング","1000",http://www.akaneshinsha.co.jp/item/1268/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-289-9.jpg
277,"9784863492882",TENMACOMICS LO,俺の嫁メモリアル,杉浦次郎,"2012-4-27","冴えない俺のもとに、小さくてかわいい嫁がやってきた。嫁が台所でネギを刻む音で目を覚ましたり、台所に立つ嫁にそーっと後ろから近づいてエプロン姿の彼女を抱きしめたり、何気ない日常も二人ならこんなにあったかくて幸せなんだなぁ。そんで夜は同じ布団に寝るわけだ。夫婦の営みってやつをさ、小さな体にメオトの絆を叩き込むんだよな。枕を噛む君の照れ顔は美しい……
そんな新婚さんのアレやコレをギュッと詰め込んだ連載作「ドナドナ」を完全収録。ほか、LO誌面を騒がせた問題作「ババアは小学４年生に見える」、一風変わった女の子のかわいさを描く「エコちゃんは変な子」など、杉浦節が炸裂しまくる衝撃の最新単行本!!
収録作品：「ヌルヌルトレーニング」「エンパシー」「ババアは小学４年生に見える」「まもってあげたい」「エコちゃんは変な子」「ドナドナ　第１話」「ドナドナ　第２話」「ドナドナ　第３話」「ドナドナ　第４話」「ドナドナ　最終話」
>杉浦次郎
>浦次郎","1000",http://www.akaneshinsha.co.jp/item/1267/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-288-2.jpg
278,"9784863492868",TENMA COMICS,姉恋,柚木N’,"2012-4-27","雑誌掲載時より加筆修正８０Ｐ以上！姉ニー姉射精（だ）し姉ックス！姉、よりどりみどり。姉率８割超!!姉スキー大満足の一冊です。
優しい姉が好き。凛とした姉が好き。美人な姉が好き。かわいい姉が好き。ちょっと子どもっぽい姉が好き。友達以上恋人未満な姉が好き。お姉さんぶった姉が好き。ツンツンした姉が好き。とにかく好き。
頭から尻尾まで姉の魅力が詰まった甘くておいしい単行本です。
収録作品：「姉恋第０話」「姉恋第１話」「姉恋第２話」「姉恋第３話」「姉恋第４話」「姉恋第５話」「スキキライダイスキ。前編」「スキキライダイスキ。後編」「会長のウソとホント」「姉セーラー」「部屋と子犬と真崎さん」
>柚木N’","1048",http://www.akaneshinsha.co.jp/item/1266/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/978-4-86349-286-8.jpg
