"ID","ISBN","TITLE","ARTIST","DATE","DESCRIPTION","PRICE","URL","THUMBAIL"
176,"978-4814800124",姉妹島 -シスターアイランド-,EBA,"2016-12-29","『comicアンスリウム』の妹堕としの求道師・EBAの最新作!!

姉たちに虐げられた弟が、貸し切りリゾートと偽った無人島に
彼女たちを監禁して陵辱の限りを尽くす——『姉妹島』
「自分の理想のタイプ」が妹だったと気付いた兄の暴走を
大人しい妹はどう受け止める!?『妹とおツキ合い』
二つの人気連載を描き下ろし番外編も含め完全収録!","1080",https://comic.gotbb.jp/comics/separatevolume/sisterisland,https://comic.gotbb.jp/images/products/20161219_185146_nLVYD.jpg
177,"978-4814800162",母禁箱(2),遊人,"2017-01-24","『コミックマグナム』で連載された巨匠・遊人の衝撃インモラル連載、待望の第2巻!!

美魔母を襲うレイプ、陵辱、近親相姦、変態プレイの数々…
リミッターを外した成年コミックならではの遊人ワールドを堪能せよ!!","1080",https://comic.gotbb.jp/comics/separatevolume/bokinbako2,https://comic.gotbb.jp/images/products/20170116_232208_a45bf.jpg
178,"978-4814800155",おにれんぼ,さいこ,"2017-01-24","『コミックマグナム』の凌辱系漫画の鬼才・さいこが贈る
最悪のガールハントゲーム連載、ついに単行本化!!

怠惰な学園生活を送る一樹と友人の健二は、奥森という男から「女をヤリまくれる面白いゲームがある」という誘いを受ける。ルールは簡単、いわゆる「鬼ごっこ」で参加した女生徒たちを捕まえたら、何をしてもいいという簡単なゲーム。
クラスの一番人気女子も、大人しいメガネっ娘も、スポーツ女子も…いろんな女子を捕まえてやりたい放題!!","1080",https://comic.gotbb.jp/comics/separatevolume/onirenbo,https://comic.gotbb.jp/images/products/20170116_231826_CkCEw.jpg
179,"978-4814800148",催淫VRコントロール,肉そうきゅー。,"2017-01-24","『コミックグレープ』の催眠セックスマスター・肉そうきゅー。入魂のVR時代エロス登場!

引きこもりニートがハマったスマホゲームは、攻略した女が現実に自分のもとにやってくる驚異の催淫操作アプリだった!!
純真な地味女、年上の大家さん、ビッチな他人の彼女、お嬢様JKなど多彩なヒロイン操りまくりの人気連載
『Another Line 〜バーチャルがリアルに！？女を堕として催淫レイプ！！〜』を描き下ろし番外編も含め完全収録!
他にもギャル化してしまった妹を催眠で構成させる『ぎゃるいも』
部活に打ち込む真面目な彼女に催淫マッサージ!『陸上彼女のHなツボ』など
催眠セックス満々満載!","1080",https://comic.gotbb.jp/comics/separatevolume/saiinvr,https://comic.gotbb.jp/images/products/20170116_231033_4fTLF.jpg
180,"978-4814800179",ぱらのいあけ～じ(2),クール教信者,"2017-01-31","『comicアンスリウム』の奇才ギャグメーカー、クール教信者が贈る日常系煩悩コメディ最新刊!!

女流エロ漫画家(巨乳)の水木先生のゆるくも真剣な創作の日々を
毒舌アシスタント・サキちゃんや担当編集者Kくんが彩る!
そしてついに水木先生…処女喪失!?","754",https://comic.gotbb.jp/comics/separatevolume/paranoiacage2,https://comic.gotbb.jp/images/products/20170116_232916_1biei.jpg
181,"978-4814800209",M系彼女調教性活,かたせなの,"2017-02-25","『comicアンスリウム』『コミックグレープ』で可憐女子調教モノで魅せる
かたせなの、GOT単行本第2弾!!

OL・女上司・委員長・アスリート女子・JK…
どんなタイプの女の子もドSな責めでドMに調教!!
描き下ろし身体検査マンガも収録!","1080",https://comic.gotbb.jp/comics/separatevolume/mkeikanojyo,https://comic.gotbb.jp/images/products/20170213_171343_J1a5L.jpg
182,"978-4814800193",憑依交姦,日月ネコ,"2017-02-25","『comicアンスリウム』『コミックグレープ』でカワいくカゲキなエロスで魅せる日月ネコのコミックス第3弾!!

狐魂(こだま)神社の跡取り息子・幽輝(ゆき)は「女体変化の術」により巫女となって浄霊に挑む!
レイプ霊、レズっ娘霊、そして母に憑依した先祖からの宿敵…
邪悪な相手から女体化爆乳ボディを弄られまくりな巫女シリーズ『狐魂の巫女』に加え
キモ男が幽体離脱で美女に憑依しHなことをさせてしまう連作『憑りつき×乗っ取り×孕ませろ! 』
ハードな性活連作『特務生活指導員』もぎっしり詰め込みました!","1080",https://comic.gotbb.jp/comics/separatevolume/hyouikoukan,https://comic.gotbb.jp/images/products/20170213_170941_qgNQF.jpg
183,"978-4814800230",かわいい少年は好きですか?,ぐじら,"2017-02-28","『メスイキを覚えた少年はこんなに可愛くなれる!!』
母と義父が再婚して半年、新しい義父との関係に慣れずにいた鳴海は
母が出張で家を空ける1ヶ月の間、義父と二人きりで生活することとなった。
早く打ち解けようと悩む鳴海だが、入浴中に義父が入ってきて…。
手コキ、フェラ、アナルセックス、コスプレエッチ…etc
電子同人ストアにて驚異的な大ヒットを記録したサークル『ぐじら4号』発行の
少年CG集シリーズを面白さそのままに、フルカラーコミック化！
痴態を晒した男の子がやがてオンナへと変わっていく様を
魅力的なキャラクター描写の雄・ぐじら先生がハードに、そして鮮やかに彩ります!!
娼年漫画の決定版！淫らに堕ちるかわいい少年達を、その目でチェック!!","1620",https://comic.gotbb.jp/comics/separatevolume/kawaiisyonen,https://comic.gotbb.jp/images/products/20170213_174426_qZnTk.jpg
184,"978-4814800223",アマカノ～Second Season～ ビジュアルファンブック,ピロ水,"2017-02-28","昨年に発売し、高評価を頂いた【アマカノビジュアルファンブック】に続き
シリーズ続編【アマカノ～Second Season～】ビジュアルファンブックの発売が遂に決定!!

前回の誌面構成を基に秘蔵ラフやスタッフ座談会、ゲームシナリオ担当:龍岳来氏の
完全書き下ろしショートストーリーなど注目コンテンツを追加収録!!

加えて注目のカバーには、大好評の原画家:ピロ水氏渾身の極美麗描き下ろしイラストを
全面展開しての《超パノラマワイド仕様》でファン垂涎の仕上がりとなっております!!

収録CG素材も全て”ギ・リ・ギ・リのアダルトコミック仕様""となっており、
本作品の特徴である《極上の美しさと濃厚エロス》をたっぷり凝縮した一冊です★","3400",https://comic.gotbb.jp/comics/separatevolume/amakano2,https://comic.gotbb.jp/images/products/20170209_163856_5CKac.jpg
185,"978-4814800216",この春、彼女ができました。,板場広し,"2017-03-01","『comicアンスリウム』の信頼と実績のどエロマスター・板場広しが贈る
「受け入れまくる」ヒロイン満載の作品集!

ちょっと近寄り難い憧れの先輩に告白したら
彼女は僕の欲望を全て受け入れてくれるドMになった♪
他にも「生意気妹」「白黒ギャル」「陸上女子」などなど
一件無理めな彼女たちが「好きだから」欲望を受け入れまくっちゃう
濃厚どエロハッピーな11話を収録!!","1080",https://comic.gotbb.jp/comics/separatevolume/konoharu,https://comic.gotbb.jp/images/products/20170215_201757_ChFTU.jpg
186,"4538806026550",アマカノ ～Second Season～ ビジュアルファンブック　ドラマCD付限定版,ピロ水,"2017-03-11","昨年に発売し、高評価を頂いた【アマカノビジュアルファンブック】に続き
シリーズ続編【アマカノ～Second Season～】ビジュアルファンブックの発売が遂に決定!!

前回の誌面構成を基に秘蔵ラフやスタッフ座談会、ゲームシナリオ担当:龍岳来氏の
完全書き下ろしショートストーリーなど注目コンテンツを追加収録!!

加えて注目のカバーには、大好評の原画家:ピロ水氏渾身の極美麗描き下ろしイラストを
全面展開しての《超パノラマワイド仕様》でファン垂涎の仕上がりとなっております!!

収録CG素材も全て”ギ・リ・ギ・リのアダルトコミック仕様""となっており、
本作品の特徴である《極上の美しさと濃厚エロス》をたっぷり凝縮した一冊です★

今回も特別限定版として、
ゲームシナリオを手掛けた龍岳来氏の完全書き下ろし&豪華キャスト陣でお届けする
ドラマCD付き限定版が発売決定！

ドラマCD注目の内容は、
貴方と各ヒロインとの
・ドキドキ添い寝ピロートーク
・二人っきりでのイチャラブデート
合計8トラック 収録時間60分オーバーというア・マ・ス・ギな一枚となっております★

この機を逃したらもう手に入らない完全受注限定生産 ! お見逃しなく♪","3990",https://comic.gotbb.jp/comics/separatevolume/amakano2_CD,https://comic.gotbb.jp/images/products/20170209_163830_cYA3w.jpg
187,"978-4814800186",ぱらだいす・はざーど,小倉脩一,"2017-03-25","『comicアンスリウム』の最強キュートヒロイン絵師・小倉脩一の3rdコミックス!

元気な姪っ子の日焼け跡ボディ、黒髪お姉さん&金髪美少女のダブル爆乳、健気な従妹の本命チョコブラおっぱい、
対照的な幼馴染みのキュートボディ&むっちりボディなどなど
甘〜いラブシチュエーションとゾクゾクのエロスに釘付けな8作品を収録!
天にも昇っちゃうようなかわいいオンナのコをたっぷりお届け♪","1080",https://comic.gotbb.jp/comics/separatevolume/paradise_hazard,https://comic.gotbb.jp/images/products/20170313_203050_Ptx7Y.jpg
188,"978-4814800254",姉妹性交淫習,上石ニーニー,"2017-04-20","『コミックグレープ』の極上ムチエロおっぱいマスター・上石ニーニーがお届けする近親相姦作品集!

名家の跡継ぎを生むため、美人巨乳三姉妹に長男が中出ししまくり! な因習系エロス連載
『美ヶ根家の淫習』をはじめ、生意気&甘えん坊なJK妹とのHや兄妹婚夫婦の歪んだ関係など
爆乳近親相姦たっぷりの一冊!","1080",https://comic.gotbb.jp/comics/separatevolume/shimaiseikou,https://comic.gotbb.jp/images/products/20170412_161029_ugJEp.jpg
189,"978-4814800247",オレの左手が美女を喰いまくる,こけし☆メン,"2017-04-20","童貞なのに千人斬り!?

交通事故で死んだ信二は、とある霊・佐助の「悲願」を叶える約束と引き換えに生き返った。
その「悲願」とはなんと美女の千人斬り!!
無類の女好きの佐助が左手に寄生したことで、どんな女も即イカせるテクニシャンになった信二。
果たして佐助の悲願を達成できるのか！！？
勤務中のOLを、お隣の奥さんを、通りすがりのギャルを…超絶テクでイカせまくり!!
こけし☆メンによる喰いまくり電子コミックシリーズが待望の単行本化!!","1080",https://comic.gotbb.jp/comics/separatevolume/mylefthand,https://comic.gotbb.jp/images/products/20170412_160030_l6eHW.jpg
190,"978-4814800285",牝堕ちレッスン,ゆうづつしろ ,"2017-04-25","『コミックグレープ』の調教ハードエロス絵師・ゆうづつしろの初成人向けコミックス!

生徒と抜き差しならぬ関係になってしまった女教師を、転任させた学園で調教更生!
服従する牝として目覚めていく爆乳女教師を描く連載『隷属調教学園』をはじめ
痴漢依存JK、Mっ子処女、ノーパンアイドルなどが落ちて墜ちて堕ちまくる作品群が結集!
『隷属調教学園』の描き下ろし番外編も収録!","1080",https://comic.gotbb.jp/comics/separatevolume/mesuochi,https://comic.gotbb.jp/images/products/20170412_163132_vFbqi.jpg
191,"978-4814800278",君の眼鏡は1万ボルト! ,皐月みかず,"2017-04-25","『COMIC E×E』でも大絶賛執筆中のカリスマメガネリスト・皐月みかずが贈る
眼鏡マニア垂涎の処女単行本!!

各ヒロインの個性を彩る眼鏡は「フレーム」「レンズ」はもちろん
「リム」「ツル」果ては「レンズの厚みや歪みの処理」まで…
その変態的とも言える情熱とこだわりが凝縮された240P超えの濃厚眼鏡パラダイス!","1188",https://comic.gotbb.jp/comics/separatevolume/kiminomegane,https://comic.gotbb.jp/images/products/20170412_162342_I5H21.jpg
192,"4538806027151",エルフの嫁入り -Limited Edition-,袁藤沖人,"2017-05-25","『COMIC E×E』の幻想的淫靡の魔術師・袁藤沖人が贈る待望の初成年向け単行本と
多様な媒体で発表された美麗イラストを収めたフルカラー32P画集を
豪華BOXに収納した限定版!

人間(♂)の哉矢(かなや)くんとエルフ(♀)のノルンさんとのあま〜い新婚生活に
一癖も二癖もある隣人達が織りなす
ハラハラドキドキな異種間孕ませラブストーリー♪
B5判のビッグサイズでその大胆かつ精緻な筆致をご堪能下さい。
著者本人が過去に同人誌として発行し、今回の単行本のプロトタイプとなった幻の作品も
『エルフの嫁入り if』として収録!

※一般流通商品ではありませんので下記ISBNはJANコードとなります","3000",https://comic.gotbb.jp/comics/separatevolume/elvenbride_limited,https://comic.gotbb.jp/images/products/20170510_205834_yFt7m.jpg
193,"978-4814800308",エルフの嫁入り,袁藤沖人,"2017-05-25","『COMIC E×E』の幻想的淫靡の魔術師・袁藤沖人が贈る
待望の初成年向け単行本!

人間(♂)の哉矢(かなや)くんとエルフ(♀)のノルンさんとのあま〜い新婚生活に
一癖も二癖もある隣人達が織りなす
ハラハラドキドキな異種間孕ませラブストーリー♪
B5判のビッグサイズでその大胆かつ精緻な筆致をご堪能下さい。
著者本人が過去に同人誌として発行し、今回の単行本のプロトタイプとなった幻の作品も
『エルフの嫁入り if』として収録!","2138",https://comic.gotbb.jp/comics/separatevolume/elvenbride,https://comic.gotbb.jp/images/products/20170510_205130_28FyB.jpg
194,"978-4814800292",じょしラク! ~2Years Later~,DISTANCE,"2017-05-25","『COMIC E×E』で大人気連載中! 
巨乳ヒロインズの第一人者・DISTANCEが贈る
女子ラクロス部物語の2年後を描く続編がついに登場! 

著者のジーオーティー1stタイトルかつ、2年ぶりの成年単行本となる本作は
計222ページ超の大ボリューム! ムッチリBODY好きにはたまらない1冊!

大幅加筆修正に描き下ろしもたっぷり収録♪","1080",https://comic.gotbb.jp/comics/separatevolume/jyoshiluck_2yearslater,https://comic.gotbb.jp/images/products/20170510_202937_5x9MJ.jpg
195,"978-4814800315",今宵、妻が晒されて…,MON-MON,"2017-05-31","『コミックマグナム』の爆乳美女堕とし師・MON-MONの最新単行本登場!

社宅内のスワップクラブで男たちに供される人妻…
生徒との許されぬ仲を突きつけられ、輪姦される女教師…
息子を守るためイジメグループに体を差し出す母…
大事な女性が、他人の目の前で乱れさせられる…屈辱の略奪露出!!","1080",https://comic.gotbb.jp/comics/separatevolume/koyoitsumaga,https://comic.gotbb.jp/images/products/20170515_231508_Fimbx.jpg
196,"978-4814800322",潤愛ぷらくてぃす,四方塚ツカサ,"2017-05-31","『comicアンスリウム』漫画大賞出身!
潤愛系ニュースター・四方塚ツカサが贈る
ピュアでキュートで濡れまくりな初単行本!

生意気だけど可愛い後輩女子、ずっと片想いしていた従姉、忠実なご奉仕メイド、憧れのクラスメイト…
純真な想いを胸に抱くヒロインたちが、大好きな相手とのHで超敏感に感じまくり!
彼女たちの秘めた潤愛が溢れ出す激し愛しな処女作品集!","1080",https://comic.gotbb.jp/comics/separatevolume/jynaipractice,https://comic.gotbb.jp/images/products/20170512_165108_Dk6RV.jpg
197,"978-4814800339",わいせつスキンシップ,キャンベル議長,"2017-06-24","『コミックグレープ』の爆乳姦マスター・キャンベル議長による
恥辱肉蝕作品10本が堂々姦全収録の初単行本!!

男子生徒に脅されオナニー披露させられる女教師…
男子部員たちから集団凌辱される真面目な女子水泳部員…
意を決して告白した女子が不良たちから集団レイプ…
柔らか爆乳ボディの美少女たちが、弄られ、犯され、射精されまくる!","1080",https://comic.gotbb.jp/comics/separatevolume/waisetsuskinship,https://comic.gotbb.jp/images/products/20170609_200307_e3mKo.jpg
198,"978-4814800346",美人編集長の秘密,辰波要徳,"2017-06-24","『マグナムX』にて比類なき淫乱美巨乳を描き続けてきた辰波要徳の最新単行本がついに登場! 

赤城瑠璃子、31歳。出版業界にその名を轟かせるやり手の美人編集長。
周りからの人望も厚い彼女だが、本当の姿はーー
夜の社内で特濃ファック、取材先で密着交尾、打ち合わせで緊縛プレイ、記者会見で衆目アクメ!!
業務中もチ○ポを我慢できない彼女の発情仕事模様を綴った大人気長編『美人編集長』シリーズを完全収録!","1080",https://comic.gotbb.jp/comics/separatevolume/bijinhensyuchou,https://comic.gotbb.jp/images/products/20170608_163545_P5ArM.jpg
199,"978-4814800360",Holy Knight (ホーリーナイト) 03,宮崎摩耶,"2017-06-30","魔に抗うための「聖なる力」に覚醒しはじめた心太と、彼を影から守るロミュアルドの騎士団。
己の運命のため執拗に心太に近づこうとするリリスと、彼女を守る人狼とヴァンパイアたち。
二つの勢力が激突せんとしたその時、心太の幼馴染み・千鶴に異変が!?
彼女に表れたのは人ではない「魔」の特徴だった…
宮崎摩耶が美麗ビジュアルで贈るエロティック・ファンタジー決定版、待望の第3巻!","691",https://comic.gotbb.jp/comics/separatevolume/holy-knight-03,https://comic.gotbb.jp/images/products/20170615_175705_zAXOV.jpg
200,"978-4814800353",ヒミツデレ,にぃと,"2017-06-30","『COMIC E×E』の甘デレマイスター・にぃと、待望の初単行本!!

メイドたちとの甘々ハーレム性活連載シリーズや
対照的なJK二人に挟まれての王様ゲーム、小悪魔な先輩の乱れまくり痴態、清楚なお嬢様の発情おねだりなどなど
美少女たちが純情でエッチな素顔を見せちゃう作品がギッシリ♪
単行本だけの描き下ろしアフターストーリーも収録した
大ボリューム234ページで登場!","1080",https://comic.gotbb.jp/comics/separatevolume/himitsudere,https://comic.gotbb.jp/images/products/20170615_170337_uXklt.jpg
201,"978-4814800377",強制種付けギャル図鑑,由雅なおは,"2017-07-25","『コミックグレープ』の可憐美少女乱れ絵師・由雅なおはが贈るギャル犯しまくり作品集!

ニート兄による生意気妹とその友人への復讐レイプ…
妹を守るため自分の身を捧げる姉に降り掛かる外道な父親の近親レイプ…
自分を騙したJKに対し息子と二人で仕掛けるお仕置きレイプ…
抗う女子たちを問答無用で犯しまくる膣出し制裁満載!!","1080",https://comic.gotbb.jp/comics/separatevolume/kyoseitanetsuke,https://comic.gotbb.jp/images/products/20170711_201505_Ownk5.jpg
202,"978-4814800384",あまいきかのじょ,いちはや,"2017-07-25","『comicアンスリウム』のかわエロマイスター・いちはや、GOT初コミックス!

好きになっちゃったから…もっとイカせて♪
清純派どスケベ美少女、エロコスボーイッシュ娘、
ハメサポ希望のお嬢様、バブみ感じるフワフワ妹…
濃甘イチャトロフルコース、みっちり詰め込みました!","1080",https://comic.gotbb.jp/comics/separatevolume/amaikikanojyo,https://comic.gotbb.jp/images/products/20170711_194428_6yjxF.jpg
203,"978-4814800414",HHH トリプルエッチ 新装版,DISTANCE,"2017-07-31","胸匠・DISTANCEが贈る、
伝説の学園SEXライフが装いも新たに奇跡の再臨！！

幻の未収録原稿を完全収録し、
肉厚228ページとなって実用度もボリュームも大幅アップ！！

ファンのみならずも何度でも抜ける、
エッチ三昧のストーリーは必見です♪","1080",https://comic.gotbb.jp/comics/separatevolume/tripleH_NEW,https://comic.gotbb.jp/images/products/20170714_223058_WWBnS.jpg
204,"978-4814800407",女教師礼子~催淫調教室~,中華なると,"2017-07-31","『コミックマグナム』の快楽堕ちの匠・中華なるとの学園淫堕連載が単行本化!!

優等生が集う私立・躑躅(つつじ)ヶ丘女子校。
邪な校長・仙川諸造は、美貌の女教師・北沢礼子の身体を
我がものとするため、新任教員を対象とした講習へ彼女を参加させる。
厳粛正義を信念とする礼子の理性に、催眠の淫罠が忍び寄ってゆく…。","1080",https://comic.gotbb.jp/comics/separatevolume/jyokyoshireiko,https://comic.gotbb.jp/images/products/20170711_202007_V1yd5.jpg
205,"978-4814800391",恋人じゃ…ない。,SS-BRAIN,"2017-07-31","DMM同人.R18で大人気のNTR作品が完全書籍化!!
超豪華! カラーページ160P超収録!!

憧れのヒロインも、可愛い後輩も、強気な同級生も
全ての愛が穢され淫れハメ堕ちる
表題作ほか、暗鬱な凌辱が冴え渡る2作品も同時収録!!","1512",https://comic.gotbb.jp/comics/separatevolume/youarentmyboyfriend,https://comic.gotbb.jp/images/products/20170711_192353_OdMyj.jpg
206,"978-4814800261",ほしがりカノジョ,もけ太,"2017-07-31","『comicアンスリウム』きってのイチャラブ名手・もけ太が贈る第3弾単行本!

クラスメイト、お姉ちゃん、妹、先輩…
作者お得意のスレンダー巨乳ヒロインたちが、熱いカラダを濡らし求めます♪
理想のイチャラブだけでまるまる一冊!!","1080",https://comic.gotbb.jp/comics/separatevolume/hoshigarikanojyo,https://comic.gotbb.jp/images/products/20170711_191453_XQGzo.jpg
207,"978-4814800421",お姉ちゃん！天国,結城焔,"2017-08-19","『comicアンスリウム』にて可愛さ・エロさどちらも抜かりなく追求する結城焔がお贈りする最新コミックス！

包み込むように愛してくれる長女、積極的に攻めてくる次女、
甘くリードしてほしい三女…巨乳三姉妹に囲まれて、弟・宏の体は休みなし!?
大人気ハーレムシリーズを全編完全収録した、すべての姉好きにお届けするマスターピース！","1080",https://comic.gotbb.jp/comics/separatevolume/oneechantengoku,https://comic.gotbb.jp/images/products/20170801_184915_uFdzC.jpg
208,"978-4814800445",学園の贄,まいなぁぼぉい,"2017-08-25","『コミックマグナム』で連載された名匠・まいなぁぼぉいの
最新作ついに単行本で登場!!

私立の名門校・聖水学園を舞台に、新任教師・三田ゆう子、
先輩の国語教師・花園かすみ、理事長・出雲不二子、
三人の肉感美女が、激しく淫らな調教劇に巻き込まれていく…
輪姦! 拘束! 性感改造! 絶え間ない凌辱に牝豚と化す女たち…!","1080円",https://comic.gotbb.jp/comics/separatevolume/gakuennonie,https://comic.gotbb.jp/images/products/20170817_224043_mi2zY.jpg
209,"978-4814800452",彼女を奴隷に堕としたら,あわじひめじ,"2017-08-25","『コミックマグナム』の凌辱無慈悲の実力派！
あわじひめじ先生が贈る苛烈なる最新姦！！

元ヤン人妻が夫の上司にNTR…
体育女教師が催眠で性開発を…
厳しい母親が輪姦でイキ狂い…
クール女上司が痴漢にハマって…
武道家の姉が近親凌辱孕ませ…etc.
高慢見下し女どもがイキ顔晒して屈服する！","1080",https://comic.gotbb.jp/comics/separatevolume/kanojyowodorei,https://comic.gotbb.jp/images/products/20170817_222044_fp8Sb.jpg
210,"978-4814800438",ストップウォッチャー,BANG-YOU,"2017-08-25","『comicアンスリウム』の時間停止×エロスの鬼才・BANG-YOUが贈る、
大幅加筆修正&描き下ろし漫画も収録した
初単行本が堂々登場！！

むちむちメガネ女教師、ブルマ姿のスポーツ美少女、
ボーイッシュな人気アイドル、プライド高き女捜査官、
金髪麗しいJK･･･と、

刻が止まり、無抵抗になったあの娘もこの娘も
心ゆくまで嬲り尽くしてヤリたい放題！！

超豪華執筆陣が彩る、
本作に掲載されている応援イラストも必見です♪","1080",https://comic.gotbb.jp/comics/separatevolume/stopwatcher,https://comic.gotbb.jp/images/products/20170818_192208_a2ez1.jpg
211,"978-4814800469",ヒメカノAFTER,Ｍ＆Ｕ,"2017-08-31","DMM.R18同人でシリーズ累計47万DL突破!
3Dエロの最高峰が帰ってきた!

無事に洋介と結ばれた玲奈だけど、洋介が肉食系に豹変してパコられまくり!?
日和も四郎を挑発し中出し搾りつくし!!
デリシャスフルカラーな極生最終巻♪","1620",https://comic.gotbb.jp/comics/separatevolume/himekano4,https://comic.gotbb.jp/images/products/20170817_205750_fd3Yj.jpg
212,"978-4814800476",おんなのこぱーてぃ。,へんりいだ,"2017-08-31","『COMIC E×E』でも大人気執筆中! かわいさのまほうつかい・へんりいだによる
夢の詰まったでっかいおもちゃ箱がここに完成!
純粋で早熟な少女たちとの15の恋の物語…
フルカラー60ページ超え、さらに過去のオリジナル同人作品8編も大幅加筆修正し収録した
総頁数300ページ超えの豪華仕様で登場!
初回限定・へんりいだスタンプシール付き!!","1500",https://comic.gotbb.jp/comics/separatevolume/onnanokoparty,https://comic.gotbb.jp/images/products/20170817_180424_EA01u.jpg
213,"4538806028189",へんりいだ画,へんりいだ,"2017-09-11","2nd単行本「おんなのこぱーてぃ。」発売記念！B5サイズ64Pフルカラーのミニ画集が発売です！

デビューしてからのイラストを収録できる限り収録した集大成な一冊！

単行本の「かわいいの詰まったおもちゃ箱」に対して、こちらは「かわいいと美しさが詰まった玉手箱」になっています！

ファンのみならずとも必携の一冊をお楽しみください！

※一部専門店のみの取り扱いになります。
■取扱店
とらのあな様
メロンブックス様
COMIC ZIN様
DMM様","1404",https://comic.gotbb.jp/comics/separatevolume/henreaderGA,https://comic.gotbb.jp/images/products/20170912_155634_A0Tx6.jpg
214,"978-4814800490",リベンジポルノ ~逃げられぬ未亡人~,鬼窪浩久,"2017-09-25","『コミックマグナム』の苛烈連載ついにコミックス化!
『母と息子の姦美な調教講座』の鬼窪&滝コンビが贈る、背徳と凌辱のドラマ開幕!!

東京から故郷の信州へ戻ってきた南美川こずえ。
彼女と知り合った地元の若者・聡は、その落ち着いた大人の色気に惹かれる…
だが実は彼女は離婚した亡夫に痴態映像を流出させられ、逃げるようにこの地へ移って来た身だった。
それを知った聡の彼女・理沙、そしてこずえの過去を知る謎の男・仁志が仕掛ける恥辱の罠とは…!?
単行本だけの描き下ろしエピソードも収録!","1080",https://comic.gotbb.jp/comics/separatevolume/revengeporno,https://comic.gotbb.jp/images/products/20170914_171817_5MfCt.jpg
215,"978-4814800483",俺得修学旅行2,奥森ボウイ,"2017-09-25","女子校の修学旅行、男は女装した俺だけ!?

大人気美少女ハーレム作家・奥森ボウイが贈る
大手漫画配信サイトで爆売れ中のモンスターコミック、待望の書籍版第2巻が
巻中24ページフルカラーで登場♪

風邪を引いた姉の身代わりとして「女装」で女子校の修学旅行に送り込まれた弟・勇太。
行く先々でギャルのルナをはじめいろんな女子とムフフな体験を重ねてきたが
ここに来てそれが生徒会長にバレて、学園裁判にかけられることに!?
隠し事のできない全裸で大浴場に集結し行われる裁判を勇太はイキ抜くことができるのか!?","1296",https://comic.gotbb.jp/comics/separatevolume/oretoku2,https://comic.gotbb.jp/images/products/20170913_190339_leaq3.jpg
216,"978-4814800506",美〜ちく 新装版,DISTANCE,"2017-09-30","『COMIC E×E』の胸匠・DISTANCEが描く史上最強のおっぱい短編集が
新装版となって帰ってきた! ! 

爆乳オンナ教師/美乳麗しい花嫁/巨乳水着センセー/
淫乳スポーツ少女/ヘンタイ豊乳シスター…etc
単行本未収録作品&イラストを完全網羅!

胸アツ214ページでお届けする、
おっぱいの魅力がたっぷり詰まった1冊です♪","1080",https://comic.gotbb.jp/comics/separatevolume/Bichiku_new,https://comic.gotbb.jp/images/products/20170913_234042_c9fnM.jpg
217,"978-4814800520",このクソったれの寝取られ妻共よ,菊一もんじ,"2017-10-25","『コミックマグナム』きってのアナル&スカトロ恥辱の本格派・菊一もんじがブッ放つ
性感直撃の最肛作！！！
元カレからの調教に抑えていた肉欲が…
義母を催眠でアナル発情の雌に変えて…
マジックミラーの越しに犯される妻を…
弱みを握られた婚約者を上司が開発し…
他、羞恥にヒクつく恥辱の雌穴の数々!","1080",https://comic.gotbb.jp/comics/separatevolume/konokuso_ntr,https://comic.gotbb.jp/images/products/20171013_222858_1BQd7.jpg
218,"978-4814800513",氷河期世代処女おかし隊らちっくす!!,茶否,"2017-10-25","『コミックグレープ』の美少女犯し隊長・茶否がマンを待して放つ
過激すぎる最新強姦作品集!!
負け組の逆襲ガチレイプから地域活性コミカルレイプまで…
絶対妊娠!! JK強姦祭(バージンレイプカーニバル)の膜開け!!","1080",https://comic.gotbb.jp/comics/separatevolume/rachix,https://comic.gotbb.jp/images/products/20171013_222230_CPM46.jpg
219,"978-4814800537",あの日の先生 (2),横山ミチル,"2017-10-31","『コミックマグナム』で絶賛連載中!
『母が白衣を脱ぐとき』の横山ミチルが放つ大問題作!!

日本画の大家・大河原のヌードモデルであるすみれは
夫と子供がありながら、大河原の猛毒的なセックスに溺れる日々を過ごす。
そんなある日、最悪の出来事が起こった。
情事の現場を見られてしまったのだ。
それもこの世でもっとも見られてはならない人に…
そして物語は暗黒へ——
「お母さんとセックスしてみせろ」","1000",https://comic.gotbb.jp/comics/separatevolume/anohinosensei2,https://comic.gotbb.jp/images/products/20171013_223307_Jxxve.jpg
220,"978-4814800544",累あぽかりぷす！,稍日向,"2017-11-11","『COMIC E×E（コミックエグゼ）』誌上にて
コミカル&キュートなラヴストーリーを生み出し続ける
稍日向先生のGOT初単行本がついに発売★
収録作品は累あぽかりぷす!/ようこそ☆はぐれ荘へ/ときめきふたご温泉
いんそむにあ!/少女ロボット/放ったらかしバケーション!!と
全編ラブエロ&プニカワ満載な210P☆
ちっパイからおっパイまで選り取り見取りな一品に仕上がっておりますよ♥","1080",https://comic.gotbb.jp/comics/separatevolume/kasaneapocalypse,https://comic.gotbb.jp/images/products/20171027_202013_Io3Rn.jpg
