"ISBN","FORMAT","TITLE","ARTIST","DATE","DESCRIPTION","PRICE","URL","THUMBAIL","QUOTE","EH"
"9784823600005",A5,離島へ転校したらホストファミリーがドスケベで困る,なるさわ景,"20191225","都会の暮らしに馴染めず、離島へ転校した主人公に待ち受けていたのは、
エッチ大好きなド変態ホストファミリーの母娘達とSEX三昧の日々だった!!

おしとやかで眼鏡っ子の姉・鼓(つづみ)、
陸上部所属のアグレッシブな妹・灯(あかり)、
大人の色香漂わせる、姉妹の母・環(たまき)･･･。

中之郷家の巨乳ヒロイン達と織りなす、
夢のようなハーレム性活を描いた大人気同人タイトルが遂に単行本化★

単行本描き下ろし漫画24Pも収録した、シリーズ決定版です！",1200,https://comic.gotbb.jp/comics/separatevolume/hostfamily_dosukebe,https://comic.gotbb.jp/images/products/20191211_204001_6rYiI.jpg,"",""
"9784823600074",A5,#今までで一番良かったセックス,おかゆさん,"20191228","女の子の一番気持ちいいトコ集めました♪

カフェでガールズトークしてるオシャレ女子も、
真面目な優等生も、就活中のJDも、純情ギャルも、
はたまた女戦士に魔王まで…。
みんなに訪れる「今までで一番良かったセックス」、見てみたくないですか…？
唯一無二の超絶画力で描かれる、男が知らない女の子の本音と絶頂♪

メガヒット単行本『ヤッて姉妹ました』『スクールカースト』のおかゆさんが満を持して贈る最新コミックス！
超人気シリーズ『スクールカースト』番外編も収録♪",1000,https://comic.gotbb.jp/comics/separatevolume/imamadede_itiban_yokatta_sex,https://comic.gotbb.jp/images/products/20191211_191455_ixSwY.jpg,"",""
"9784823600067",A5,幸せたぷたぷサワー,ミル・フィーユ,"20191228","『コミックマグナム』が誇る“おっぱい星人”ミル・フィーユ、待望の最新刊！
優しいお姉さんたちがむっちりプリンなグラマラスボディとデカ乳をイカして、男たちを骨抜きに——♥
甘酸っぱい巨乳ラブセックスぎっしりの作品集‼",1100,https://comic.gotbb.jp/comics/separatevolume/happiness_taputapu_sour,https://comic.gotbb.jp/images/products/20191211_191129_s2sOZ.jpg,"",""
"9784823600050",A5,地味顔母はビッチなギャル娘に入れ替わる,蒼沼シズマ,"20191228","『コミックマグナム』の蒼沼シズマが描く、対照的な母娘が入れ替わりで新しいイキ方に目覚める、入れ替わり濃厚ファンタジックエロス連載が単行本化!!
娘を女手ひとつで育てる地味母・カナエと、母を嫌い派手な人生を望むギャル娘・キヨエ。
そんな二人が同時にイッたことで、意識が入れ替わってしまう。
母は娘の肉体で味わう彼氏の若々しいペニスに、娘は母の肉体で味わう中年男の粘着セックスにハマっていく……",1100,https://comic.gotbb.jp/comics/separatevolume/jimigaohaha_ha_bitchnagalmusume_ni_irekawaru,https://comic.gotbb.jp/images/products/20191211_190632_47AjY.jpg,"",""
"9784823600036",A5,彼女はロマンスを求めない,鏡,"20191228","主のために身を捧げる、美しきメイド。
山奥のロッジで男と二人きりで過ごすことになった少女。
夫との新婚生活を隠している女子校生を襲う悲劇。

繊細にして流麗な主線から紡ぎ出される美しき世界で、
登場人物たちの想いが交錯する深い物語。
交わり織りなす作品は、ただ一つの模様を描いて
まだ見ぬエロ漫画の境地へとあなたを誘うーー。

COMIC E×E発の美麗作家”鏡”の処女単行本‼",1100,https://comic.gotbb.jp/comics/separatevolume/kanoroma,https://comic.gotbb.jp/images/products/20191211_190259_0RiGB.jpg,"",""
"9784823600043",A5,いもうとコレクションH,さいかわゆさ,"20191228","ーー身体はもうオ・ト・ナな”いもうと”達と、シたいこと全部シちゃお♥

実の妹との禁断のエロスに溺れていく『いもうとコレクション』シリーズと、
男性教師と教え子のイケナイ関係を描いた『JCシリーズ』。
超人気サークル『Abgrund』の伝説的作品2タイトルをまとめた
""さいかわゆさ”先生の初商業単行本が登場です‼

さらに豪華BOXと秘蔵原稿収録の冊子がついた、特別装丁版も同時発売‼",1982,https://comic.gotbb.jp/comics/separatevolume/imouto_collection_h,https://comic.gotbb.jp/images/products/20191211_203918_B4wFr.jpg,"",""
"9784823600135",A5,ネトラレタイムリープ,桃之助,"20200127","電子書籍『FANZA COMIC』で話題沸騰！
エンドレスNTR物語を完全書籍化!!

同学年のヤンキーに、男性教師に、
キモメンの叔父に犯される最愛の彼女･･･。

そんな悲劇の運命を変える為、
謎のアプリを駆使して過去にタイムリープする浩太と彼女の
イキ着く先とは･･･？

大幅加筆修正に加え、
単行本描き下ろし漫画も収録した、シリーズ決定版です！",1150,https://comic.gotbb.jp/comics/separatevolume/ntr_time_leap,https://comic.gotbb.jp/images/products/20200114_165703_oE5Uf.jpg,"",""
"9784823600128",A5,めるてぃーりみっと,あるぷ,"20200127","「トロけ堕ちる快感…召し上がれ♥」
ムチ肉＆愛液の共艶♪ 大人気作家の淫欲マイスター・あるぷ先生が贈る・待望GOT１st単行本、登場!!
村娘＆巫女＆淫魔、ド変態お嬢様＆メイド、小生意気な幼馴染みJK、淫乱女教師、発情水着お姉さん、囚われの女スパイ、むっつりビッチなどなど。
純情だったり、一途だったり、妖艶だったり…でもどの女の子も性欲と好奇心はめちゃ強です!!
人気作「闇憑村」を始め、カラー作品＆描き下ろしエピソードも入った全10話・200ページ超えの大ボリューム!!

さらに電子書籍特装版では最新作「やりたいことは？」をオマケ収録!!",1100,https://comic.gotbb.jp/comics/separatevolume/melty_limit,https://comic.gotbb.jp/images/products/20200114_165714_KwnBx.jpg,"",""
"9784823600111",A5,どくせんよっきゅう,ながねこ,"20200127","ねぇ、アナタのぜんぶが欲しいの…

お兄ちゃん大好き妹のおねだりフェラ♪
褐色チアリーダーJKの禁断騎乗位セックス♪
ナマイキ姪っ子のオナ禁射精管理♪…ほか、
100%抱きしめたくなる女の子がいっぱい!!

『コミックグレープ』の大好き溢れるエロかわオトメ職人・ながねこ渾身の初単行本!!",1000,https://comic.gotbb.jp/comics/separatevolume/dokusenyokkyu,https://comic.gotbb.jp/images/products/20200129_235630_BUjA4.jpg,"",""
"9784823600142",A5,メスガオ（発情表情）,板場広し,"20200131","『comicアンスリウム』の信頼と実績のどエロマスター・板場広しが贈る
イキたくて仕方ない女ばかり集めた、実用性バツグンの10本乱れ打ち!!

ドスケベに成長した従兄妹との再会、
ビーチでビッチ×2とSEXサンドイッチ、
憧れていた先輩のハメ好き本性、
補習抜け出してギャルとガチファック…！
サカり姿は十人十色。だがそのいずれもが男を昂らせる…それがメスガオ（発情表情）!!!

デジタル電子特装版は紙書籍版に未収録の原稿2本を追加収録！",1150,https://comic.gotbb.jp/comics/separatevolume/mesugao_hatsujohyojo,https://comic.gotbb.jp/images/products/20200114_165733_f1FCz.jpg,"",""
"9784823600197",A5,童貞キラーな妹たち ~黒ギャルビッチに狙われた俺のチェリー~,上田リエコ,"20200225","『コミックグレープ』の黒ギャルマイスター・上田リエコが描く、黒ギャル姉妹との禁断の三角関係♪

一人暮らしをしている主人公の部屋に入り浸る黒ギャルJD妹・麗(うらら)。
ひょんなことから麗の弱みを握った主人公に、口止めのため麗は体を差し出すことに!!
さらに、黒ギャルJK妹・遥香(はるか)まで主人公の元に遊びに来ることになって──!?

ヤリマン黒ギャル姉も、ピュア処女黒ギャル妹も、
狙うはお兄ちゃんの童貞ただひとつ!!
我が黒ギャルは永久に不滅です★",1100,https://comic.gotbb.jp/comics/separatevolume/DTkillers,https://comic.gotbb.jp/images/products/20200210_233113_qM3qN.jpg,"",""
"9784823600203",A5,黒タイツ様~異形に辱められる私たち~,けものの★,"20200225","電子書籍『FANZA COMICS』で話題騒然!
都市伝説系陵辱が完全書籍化!

女子校生たちの間で噂される一つの都市伝説。
黒い想いが溜まると「黒タイツ様」が現れて、その願いを叶えてくれるという…。

そんな噂を気にも留めていなかった性悪JK・ユエコだったが、
突如現れた「黒タイツ様」たちに陵辱の限りを尽くされてしまい…。

股ユル浮気妻、痴漢冤罪JK、自己中JD姉妹
腹黒女声優、映え狂い女子、女尊バリキャリ、
枕営業アイドルetc.

全クソ女に性裁を!!!!!",1100,https://comic.gotbb.jp/comics/separatevolume/kurotightssama,https://comic.gotbb.jp/images/products/20200210_232653_v8WzL.jpg,"",""
"9784823600210",A5,インナーインモラル,歯車,"20200225","「もうこのまま挿れられるから…早く…しよ♥」

ハメ盛りJKの野外ナマ絶頂、お姉ちゃん暴走弟ラブえっち、
溜まった女教師の全開性欲、クール幼馴染のスク水誘惑…
彼女たちは彼女たちのやり方で、自らの、そしてあなたの性欲を肯定する。

『comicアンスリウム』にて確かな実力で快楽に没頭する女たちを丹念に描き、
多くの読者の情欲を沸き立たせてきた注目新人・歯車の初単行本が遂に登場!",1100,https://comic.gotbb.jp/comics/separatevolume/inner_immoral,https://comic.gotbb.jp/images/products/20200210_232217_kKxNB.jpg,"",""
"9784823600159",A5,ご都合カノジョ,sage・ジョー,"20200225","『comicアンスリウム』の可憐×淫靡な画力で魅せる人気絵師
sage・ジョー、待望の初単行本!!

「シちゃっても…いいんだよ♪」
オタ彼氏の好きな格好でHしまくってくれるギャル…
ナマイキ小悪魔系だけど攻めには弱いJK…
熱烈な想いをぶつけてくる競泳水着の幼馴染…
などなど、甘い妄想を叶えてくれる
都合良すぎるカノジョたちがいっぱいの作品集!",1000,https://comic.gotbb.jp/comics/separatevolume/gotsugoukanojo,https://comic.gotbb.jp/images/products/20200210_231631_SV35m.jpg,"",""
"9784823600265",A5,人妻娠畜マンション,梅玉奈部,"20200229","マンションの人妻たちが食い物にされて行く!

息子の嫁・志保を陵辱し思うがままに操る百太郎は
不良学生の性奴隷となっていたPTA会長の日出や体育教師の郁穂、
借金のカタに身体を差し出した由奈、ビッチギャルの柚子を次々に毒牙にかけ
マンションを闇ソープにしていく!

男に奉仕する快楽地獄に沈んでいく中、女達は夫以外の男に中出しを求め、輪●に欲情し、表の顔を剥がして二穴責めをねだる…!

濃厚すぎる牝穴たちがすべてを見せる陵辱巨編! ! ! !",1150,https://comic.gotbb.jp/comics/separatevolume/hitoduma_shinchiku,https://comic.gotbb.jp/images/products/20200210_235722_IkaV1.jpg,"",""
"9784823600234",A5,彼女の犯したアヤマチ～あなたを守る為だったのに～,エアリーソックス,"20200229","ごめんなさい。もう初めてじゃないの…。

FANZA同人で大人気！
青春NTRの傑作がフルカラー完全書籍化！

純情彼女が彼氏の為、不良に処女を捧げるNTR表題作を始め…
世間知らずJKを騙して脅迫性開発！
性感帯タッチアプリで強制メス堕ち！

発情女子をハメ辱める三タイトルを豪華収録！

【収録作品】
・彼女の犯したアヤマチ
・彼女の犯したアヤマチ 続
・初めての学生バイト 信じていた店長に脱処女された都会を知らない学生
・このアプリをインストールすると性感帯へのタッチが許可されて
女の子がイキまくってしまいます。本当によろしいですか？",1600,https://comic.gotbb.jp/comics/separatevolume/kanojo_no_okashita_ayamachi,https://comic.gotbb.jp/images/products/20200210_235103_D5d36.jpg,"",""
"9784823600258",A5,献身ナデシコ,文雅,"20200229","『COMIC E×E』のHARD×CUTEの新生・文雅が贈る初単行本は
オトコとオンナの強淫なカンケイ! !

幼馴染の女の子に抱いた劣情が抑えられず
強引に犯してしまった次の日…、
なんと彼女の方から、もう一度犯してと誘ってきた!?
俺になら何をされてもいいって、
この娘、俺のこと好き過ぎる! !",1000,https://comic.gotbb.jp/comics/separatevolume/kenshin_nadeshiko,https://comic.gotbb.jp/images/products/20200210_234335_ZclpD.jpg,"",""
"9784823600241",A5,僕達のオアズケ性活,コバヤシテツヤ,"20200229","『コミックグレープ』のおあずけプレイ作家・コバヤシテツヤ、GOT初単行本!

アメスクJK・清楚生徒会長・パパカツJK・ビッチお嬢様……
彼女たちの痴態を間近で見せつけられているのにヤレなくて……
ムラムラしっぱなしの“おあずけプレイ""作品集♪

単行本でしか読めない、ビッチ姉妹とのスワッププレイを描いた、特別描き下ろし短編も収録!!",1100,https://comic.gotbb.jp/comics/separatevolume/oazukeseikatsu,https://comic.gotbb.jp/images/products/20200210_234022_cw5G5.jpg,"",""
"9784823600227",A5,あねこもりplus,DISTANCE,"20200229","『COMIC E×E』の胸匠・DISTANCE描く、
伝説のおっぱい短編集が装いを新たに再臨！

新規収録タイトル4作以上！
大幅加筆修正&シリーズ未収録作品も完全網羅★
著者最新コミックス、怒涛の2ヶ月連続発売第1作!",1000,https://comic.gotbb.jp/comics/separatevolume/anekomori_plus,https://comic.gotbb.jp/images/products/20200210_233658_oaCgi.jpg,"",""
"9784823600357",A5,古書ニ埋モレタ雌ノ華,肉そうきゅー。,"20200325","『コミックグレープ』の稀代の雌奴隷メーカー・肉そうきゅー。が奏でる
愛と調教の古書籍商店悦楽浪漫譚がついに単行本化!!

就職活動に失敗し、祖父の古書籍商店で働く主人公。
そんな主人公が店にある秘密の部屋を覗くと、
アルバイトで働く文学少女JKが官能小説を読みながらオナニーしていて!?

古書籍商店を舞台に淫らに舞い降りる雌奴隷。
調教志願文学少女、ドM変態保育士、アナル志願お嬢様、
万引きギャル、保育園園長……

全ての雌は愛するご主人様の調教によって華麗に咲き誇る!",1100,https://comic.gotbb.jp/comics/separatevolume/kosyoniumoretamesunohana,https://comic.gotbb.jp/images/products/20200310_195748_l4z5w.jpg,"",""
"9784823600340",A5,甘熟交尾,畠山桃哉,"20200325","『コミックマグナム』の美熟女マイスター・畠山桃哉の
甘エロ熟女セックス単行本が登場!!

友人の母親にペニス調教──
実兄の嫁に早朝フェラチオ──
伯母を獣の様に犯して牝奴隷──
艶女が醸し出す濃蜜セックス──!!

揉んで舐めて挿して突いて、いい気持ち~♪",1100,https://comic.gotbb.jp/comics/separatevolume/kanjyukukoubi,https://comic.gotbb.jp/images/products/20200310_195436_MlNpg.jpg,"",""
"9784823600333",A5,ひなた♡ひなたplus,DISTANCE,"20200325","『COMIC E×E』の胸匠・DISTANCE描く、
歴史にその名を刻んだ一冊が装いを一新して登場！

新規収録タイトルは7作以上と、収録作の80%以上が単行本未収録作★
大幅加筆修正&ここでしか読めないキャラ設定集も加わった、超“plus”仕様！

著者最新コミックス、怒涛の2ヶ月連続発売第2弾!",1000,https://comic.gotbb.jp/comics/separatevolume/hinatahinata_plus,https://comic.gotbb.jp/images/products/20200310_195046_iVNcc.jpg,"",""
"9784823600371",A5,婚前寝取られ配信,クロセイム,"20200331","アナタと結ばれるため…
私、寝取られます

恋人・歩夢との結婚を前にした温泉旅行で、彼の兄・渉に犯されてしまったカナ。
それを脅しのネタとして、渉はカナに次々と淫らな行為を強要する…
痴態を晒される有料エロ配信、尻を突き出しての痴漢待ちプレイ、
さらには配信視聴者との乱交パーティまで…
歩夢と結ばれるために恥辱に耐えるカナも、いつしか金と快楽に溺れていく…!!

電子コミックレーベル『FANZA COMICS』の
大人気NTRストーリーついに単行本化!!",1400,https://comic.gotbb.jp/comics/separatevolume/konzennetorarehaishin,https://comic.gotbb.jp/images/products/20200310_213528_2NfUp.jpg,"",""
"9784823600364",A5,暮れ堕ちて,ネプカ,"20200331","『comicアンスリウム』が解き放つ、
酷薄陵辱の旗手! ネプカ待望の初単行本!

こんな気持ちいいの嫌。

同窓会で出会った元彼に堕とされる愛妻…。
逆恨みから貶められる気丈な優等生の姉…。
好きな人に裏切られ輪姦される内気JK…。
彼氏を救う為に性奉仕を強制される恋人…。
義兄に犯されて被虐の悦びに目覚める妹…。
etc.

愛情も無く、ただ犯されるだけなのに、
欲情に溺れることを選んでしまうオンナたち…。",1100,https://comic.gotbb.jp/comics/separatevolume/kureochite,https://comic.gotbb.jp/images/products/20200310_212939_MFS2t.jpg,"",""
"9784823600463",A5,white diary,天竺浪人,"20200425","『コミックマグナム』が誇る稀代の艶絵師・天竺浪人が贈る、背徳&鬼畜全開の意欲作!!

片想いのあのコは、クラスの肉奴隷だった……。

その日、前野は忘れ物を取りに学校へ戻っただけだった。
誰もいないはずの放課後の教室には男子が四人。そして、全裸の女子が一人。
クラス一の美少女・まおみは、取り囲む男子たちの肉棒を前野に見せびらかすように咥えて……。",1100,https://comic.gotbb.jp/comics/separatevolume/whitediary,https://comic.gotbb.jp/images/products/20200415_160900_zl9fj.jpg,"",""
"9784823600456",A5,指導姦 Day after,BANG-YOU,"20200425","常識改変で思うがままにヤりまくり!
大人気同人シリーズが完全書籍化!

女性選手からキモがられ、粗末に扱われる中年コーチ。
ある日、人間の常識を改変できる能力を手に入れて…。
その力で好き放題に、全アスリート女子をハメ尽くす!
指導姦はナニをヤっても許される──。

単行本だけの描き下ろしエピソードも収録!",1100,https://comic.gotbb.jp/comics/separatevolume/shidoukan_dayafter,https://comic.gotbb.jp/images/products/20200415_160546_4bCot.jpg,"",""
"9784823600449",A5,電脳姦淫辱QUEST,由雅なおは,"20200425","『コミックグレープ』の鬼畜陵辱の担い手・由雅なおはが紡ぐ、新時代陵辱作品集が登場!!

リアル&バーチャルでリベンジレイプ、
言葉が通じない外国人からの勘違いレイプ、
暴力系幼馴染に仕返しレイプなど、
女どもを強淫に犯し尽くす作品多数収録!!",1100,https://comic.gotbb.jp/comics/separatevolume/dennoukan,https://comic.gotbb.jp/images/products/20200415_160105_DXO3M.jpg,"",""
"9784823600494",A5,深夜の迷いギャル,ぷぅ崎ぷぅ奈,"20200430","FANZA同人累計14万ダウンロードOVER！！
人気サークルが放つ大ヒットCG集が
フルカラーコミックで待望登場★

発育バツグンなギャルJK’sとの神待ちSEX♥
義母になったロシア人若妻を濃密寝取り♥
ナマイキな黒髪生徒会長を生ハメ徹底調教♥

実用性バツグンの三作品を濃密収録したこの一冊に
カラになるまで搾られてみませんか…♥",1600,https://comic.gotbb.jp/comics/separatevolume/shinyanomayoigal,https://comic.gotbb.jp/images/products/20200415_161837_XsYUh.jpg,"",""
"9784823600487",A5,奉仕種族がやってきた！,かいづか,"20200430","『comicアンスリウム』の「触れたい女体」の名工・かいづか、GOTコミックス第6弾!!!
描き下ろしエピソード付き!!!!

「仕い使われることが奉仕種族の歓びなのです」
ある日、星空の向こうからやってきた彼女たちは、「ご奉仕すること」が生きがい!
人類を主人と定め、どんな時でもどんな欲望でも受け止めてくれるのだ!!
一途なメイド、ケモミミ、野外露出、褐色っ娘、ヤンデレ、おもちゃプレイ、3Pとか♪
甘えて、頼って、愛して。やればやるほど歓んでくれる!!!!
いろんな娘が、いろんなご奉仕いたします♪",1100,https://comic.gotbb.jp/comics/separatevolume/houshisyuzoku,https://comic.gotbb.jp/images/products/20200415_161616_OVVuB.jpg,"",""
"9784823600470",A5,というわけで、母さん達とヤッてみた,フリーハンド魂,"20200430","各種電子コミックサイトで累計40万DL突破の
大人気近親スケベシリーズがフルカラーで書籍化!

一人暮らしを始めた息子が、世話を焼きに来る母に「一回だけヤラせて」と懇願!
戸惑いながらも若いカラダに求められることにハマってしまい、ヤリまくる母を描く
『というわけで、全裸で母さんにお願いしてみた。』シリーズ2作に
居候のプータロー甥が欲求不満気味な叔母に性欲ぶつけまくる『居候先のおばさんにハメる!』
都会から帰ってきた息子のテクに優しい母が翻弄されまくる『帰ってきた息子がキンパツヤリチン』
の4本を収録した、流され乱され熟女盛り盛り作品集!",1600,https://comic.gotbb.jp/comics/separatevolume/kasantachitoyattemita,https://comic.gotbb.jp/images/products/20200415_161141_UgyBL.jpg,"",""
"9784823600524",A5,弟専用,野際かえで,"20200525","姉×弟ひたすら一筋! !
『comicアンスリウム』人気作家の初の成人作品集。
弟のシモ管理お姉ちゃん、弟離れが不可お姉ちゃん、寂しがり屋のヤキモチお姉ちゃん、
幼な先生お姉ちゃん、無口巨乳お姉ちゃんなどなど、
9人のえっちかわいいお姉ちゃんばかりが弟とイチャイチャしまくり!",1100,https://comic.gotbb.jp/comics/separatevolume/otoutosenyou,https://comic.gotbb.jp/images/products/20200513_203503_2sl36.jpg,"",""
"9784823600531",A5,君が隣にいない未来,うつつ＊みのる,"20200529","『comicアンスリウム』が贈る新世代NTR作家!うつつ＊みのる先生の極鬱初単行本！

「今まで知らなかった、セックスがこんなに気持ちいいってー。」

委員長が修学旅行中にチャラ男に…
ずっと大好きだった幼馴染が弟に…
同人作家の自慢の彼女が神絵師に…
家族想いの健気姉が小悪魔義弟に…
再会した両思いの女友達が親友に…
鬱勃起率100%！NTR漫画の新本格が遂に登場！
大幅加筆修正に加え、同人作品も特別収録の決定版！",1000,https://comic.gotbb.jp/comics/separatevolume/kimigatonariniinaimirai,https://comic.gotbb.jp/images/products/20200513_205959_Ry31M.jpg,"",""
"9784823600555",A5,彼女たちはシたい事があるらしい,久川ちん,"20200529","Hに興味があるのは男の子だけじゃないよ？
授業中、放課後、帰ってからもヤりたいことがいっぱいの私たち。
恥ずかしいけど大胆にアピールするから、受け止めて。
いじらしいJKたちの制服、スク水をたっぷり堪能できる
スクールエロスの真髄、久川ちん最新刊が登場‼

電子書籍版は「弟のお世話するのはお姉ちゃんの責任よねっ」を追加収録したデジタル特装版！！",1100,https://comic.gotbb.jp/comics/separatevolume/shitaikoto,https://comic.gotbb.jp/images/products/20200513_205705_xW9Lt.jpg,"",""
"9784823600548",A5,家出ギャルに生中出ししまくって、同棲性活始めました,鬼遍かっつぇ,"20200529","FANZA同人の大人気サークル“やまなし娘”より、
累計DL数11万DLを突破した『家出ギャル』シリーズが、
遂にフルカラー単行本化★

大幅加筆修正に加え、同人誌ver.では未収録だった、
後日談を描いた16Pのフルカラー版原稿も収録！

実用的でかつ、エロ可愛さ満点の家出JK・エリカとの
甘いひと時に…酔いしれてみませんか…♥",1600,https://comic.gotbb.jp/comics/separatevolume/iedegal,https://comic.gotbb.jp/images/products/20200513_205047_wALyF.jpg,"",""
"9784823600517",A5,ギャルママえぶりでぃ,黒斗,"20200529","大学に通うため、従兄・哲也の家に居候することになった宗介を待っていたのは、金髪ミニスカギャルな奥さん・鈴音。
多忙な哲也に寂しさを募らせた鈴音は、たわわなおっぱいを見せながら宗介に迫り──!?

ギャルママ&妹の初おもちゃ体験エピソードも描き下ろし♪
2２0P超の特大濃密ボリュームでお届けする、
ギャルママ界に舞い降りた新星・黒斗渾身の1stコミックスがついに登場!!",1200,https://comic.gotbb.jp/comics/separatevolume/galmama_everyday,https://comic.gotbb.jp/images/products/20200513_204357_xtei6.jpg,"",""
"9784823600593",A5,犯人 ~おかしびと~,茶否,"20200625","『コミックグレープ』のレイプテロリスト・茶否先生が贈る、失うものがないおっさん達の逆襲レイプ人生劇場開演!!

姪っ子レイプや社長の娘レイプ、やつあたりにレイプにプロのレイプ魔……
更にはレイプウィルス、勝ち組人間憑依レイプまで!!

氷河期世代の人生負け組おっさん達は、今日も令和の恵まれた美少女JKを狙って犯し続ける……
描き下ろし転生漫画も収録し、あらゆる状況で犯し尽くす大満足な一冊です★",1000,https://comic.gotbb.jp/comics/separatevolume/okashibito,https://comic.gotbb.jp/images/products/20200612_230103_gMklE.jpg,"",""
"9784823600586",A5,あの日の先生 (4),横山ミチル,"20200625","完結。そして二人は前に進む──

朱希子が日本画の大家・大田黒の妻となったことを知り、蒼太は彼女と距離を置く。
一方、朱希子は大田黒の欲望と創作のために狂気的な性の饗宴に絡めとられていく。
さらに蒼太に想いを寄せる後輩・緑川の存在、そして全てを見通す太田黒の企み…
『母が白衣を脱ぐとき』の横山ミチルが描きあげる愛慾と情念のドラマ、ついにクライマックス!",1000,https://comic.gotbb.jp/comics/separatevolume/anohinosensei4,https://comic.gotbb.jp/images/products/20200612_225656_efpLj.jpg,"",""
"9784823600616",A5,悦楽の巫女,桃之助,"20200630","『comicアンスリウム』の褐色美少女マエストロ・桃之助が贈る
時代を超え不思議な親子に受け継がれる血の物語がついに単行本化!!

築谷の里の社に住む、褐色つるぺたの娘──春。
何十年の時を経てもまるで見た目が変わらない謎多き彼女を巡り、巫女たちは、今日も禁断の悦楽に身を任せ続ける!!",1100,https://comic.gotbb.jp/comics/separatevolume/etsurakunomiko,https://comic.gotbb.jp/images/products/20200612_231016_P5F0B.jpg,"",""
"9784823600609",A5,牝畜学園,まいなぁぼぉい,"20200630","『コミックマグナム』で活躍中の強制牝調教師・まいなぁぼぉいが長編で贈る、女教師ハメ堕ち学園エロス!!!

舐めた態度の生意気な生徒につい手を上げてしまい、謝罪を強いられた女教師・白石不二子。
家に呼び出された不二子は睡眠薬で眠らされ、全裸マングリ返しの状態で拘束されてしまい……

啼き狂う懲罰と口内射精! 調教による肛門解放!
蹂躙肉便器への拘束指導! 失神する三倍絶頂教育!

女教師達に迫る卑劣で淫靡な罠は、彼女達をケダモノに変える──",1100,https://comic.gotbb.jp/comics/separatevolume/mesuchikugakuen,https://comic.gotbb.jp/images/products/20200612_230709_i38P5.jpg,"",""
"9784823600647",A5,女友達(メスダチ)アンソロジー,Zトン,"20200727","恋人よりも濃い女友達(メスダチ)ックス♪
友達だから、気軽にメシ、ゲーム、バカ話、そしてSEX!!!!!!
同人誌で人気急上昇のは新ジャンル「メスダチ」!!
Ｈもするけど恋人でもない、「特別じゃない特別な関係」を12人の匠が描き出す!! 

・参加クリエイター
Zトン、うな義、小林由高、まくろ、左門しう、甘露アメ、あさひな、サイトウヤフ、
コバヤシテツヤ、かまた、宮本りず、dotsuco",1000,https://comic.gotbb.jp/comics/separatevolume/mesudachi_anthology,https://comic.gotbb.jp/images/products/20200713_181421_0arlI.jpg,"",""
"9784823600630",A5,こんな軆(からだ)でいいのなら 新装版,Zトン,"20200727","粧ひ新たに、異艶再臨! イラスト・コミック・コラムにアイデアノートで異種姦堪能の宝典!!
人外娘界のトップクリエイター・Zトン先生のコミックスが新装版になって登場!!
2015年に刊行された旧版の内容に加えて、多数のカラーイラストと
未収録コミック「white night」と「日本エジプト説」2本を加えて、ボリュームアップ!!! 
またケンタウロス娘の人気シリーズの番外編「幕末親子丼ブリード」も追加収録!!!!
ケンタウロスっ娘、羊っ娘、夢魔族、イエティっ娘、褐色ミイラっ娘など、
全11種の人外娘たちの痴宴開幕♪",1400,https://comic.gotbb.jp/comics/separatevolume/konnakarada_new,https://comic.gotbb.jp/images/products/20200713_180906_9tjQH.jpg,"",""
"9784823600678",A5,魔叔父(まおじ),中華なると,"20200731","『コミックマグナム』の雌堕ちの匠・中華なるとが放つ、ゲス叔父による近親女体改造!!

結婚を間近に控えた清純清楚な姪・下北麗美。
そんな彼女の叔父・下次は、麗美が幼い頃から彼女のことを狙っていた。
結婚の知らせを聞いた下次は、清純可憐に生きてきた麗美の身体に大人の性行為を植え付けるべく、彼女の清らかな処女を奪おうとするのだった……。

乳首、クリトリスへの突起吸引、快楽調教を施され、淫らな身体へと改造されてゆく美貌の姪。
処女だった彼女の身体は、やがて堕落したメスの反応を放ち始める！",1000,https://comic.gotbb.jp/comics/separatevolume/maoji,https://comic.gotbb.jp/images/products/20200713_184742_GLd6U.jpg,"",""
"9784823600661",A5,ギャルみまみれ,ワイズスピーク,"20200731","「せーし溜めて待ってろ男子♡」

修学旅行で男子全員とのセックスを志すギャル、
ドーテー大好きエロさ優しさMAXビッチギャル、
攻め系ご奉仕ギャルメイドに巫女ギャルと生ハメ縁結び…
エロさ超盛れてる色んなギャルがてんこ盛り！

最新型ヌキ特化作家・ワイズスピーク、
描き下ろしエピソードも多数収録の初単行本がついに登場！

電子書籍版は読み切り『白衣の天使はボクのギャル♡』を追加収録した特装版仕様！",1000,https://comic.gotbb.jp/comics/separatevolume/galmemamire,https://comic.gotbb.jp/images/products/20200713_183139_4vYgS.jpg,"",""
